image,row,col,cluster,e0_gabor000,e0_gabor045,e0_gabor090,e0_gabor135,e0_log,e0_dog,e0_log2,e0_media,e1_gabor000,e1_gabor045,e1_gabor090,e1_gabor135,e1_log,e1_dog,e1_log2,e1_media,e2_gabor000,e2_gabor045,e2_gabor090,e2_gabor135,e2_log,e2_dog,e2_log2,e2_media
01.png,5,15,3,0.48349,0.82676,5.81469,0.75413,3.77519,6.61082,6.91020,222.63962,1.11261,1.28326,9.72493,1.21967,7.87123,14.32375,15.46251,225.40094,1.15133,1.90418,22.06693,1.06641,13.56407,9.35870,16.80769,231.79504
01.png,6,0,4,2.87139,1.10683,1.42625,1.36724,2.79132,3.42429,3.99224,233.64142,4.60497,2.35471,2.83399,2.11837,4.13371,6.92399,7.25177,233.34175,8.01566,5.66531,4.73688,3.79266,7.77006,7.49221,10.61366,231.01257
01.png,6,1,2,2.85766,0.54585,0.21620,0.40225,2.15306,1.94218,2.64501,239.96535,4.05728,0.77204,0.43340,0.68967,2.34481,4.08841,4.30762,240.02954,6.27900,1.31775,0.67875,0.97439,4.14819,12.08177,9.26564,238.75412
01.png,6,2,5,1.86771,1.57290,9.01144,2.26800,8.54256,13.29281,15.56258,212.64017,2.03069,2.57989,20.19961,3.39786,14.57264,13.17836,17.39471,212.85887,3.99914,1.84982,26.90503,2.64952,14.89854,6.53391,13.39605,215.48222
01.png,6,3,2,0.25511,0.14072,0.14102,0.14356,0.17030,2.01716,1.21998,254.62813,1.06784,0.54018,1.49284,0.76044,1.79493,8.48892,7.71045,252.51746,3.54082,1.22697,8.43369,1.42340,7.99321,12.88410,13.94342,243.44746
01.png,6,4,4,1.89633,0.60306,0.58637,1.33744,2.27486,2.69755,3.55850,241.52776,2.44054,1.10189,0.75367,2.11897,3.39873,5.20851,5.98260,241.69688,3.53286,1.86212,1.84441,2.94525,5.81808,10.61315,12.12354,239.44090
01.png,6,5,3,6.10311,1.55176,2.83269,2.77160,6.40070,5.41476,7.00011,166.23927,5.62440,2.83077,4.26234,3.51065,6.36025,5.87476,6.99399,168.56567,4.68423,1.90658,5.96408,5.09203,6.77147,6.87050,10.62863,173.19443
01.png,6,6,4,4.87445,1.09673,0.82352,2.15870,4.76155,3.96548,4.97761,137.29025,3.94823,1.19453,0.92852,2.21973,4.55993,3.24317,5.42319,136.00815,5.30182,1.47618,2.30494,2.49144,4.32093,6.38487,4.07496,135.19565
01.png,6,7,4,3.22775,0.69644,0.55200,1.32427,2.67559,3.23698,3.45180,156.21307,2.51979,0.57038,0.43509,1.32309,3.42792,6.05593,7.20193,154.80257,6.40621,0.86506,0.86952,3.07741,7.33187,3.97537,7.54531,152.54959
01.png,6,8,2,2.73336,0.73433,0.40055,0.61851,1.90422,2.44772,2.38042,168.60120,2.44537,0.68395,0.36910,0.58295,2.44504,5.78717,5.66061,166.60764,5.97510,1.36704,0.65248,1.37582,6.22721,6.14123,11.41892,162.70538
01.png,6,9,4,3.32151,1.96035,0.65753,0.62998,3.27891,3.72761,3.74174,154.98413,2.54863,1.58299,0.94321,1.25466,3.84597,7.71015,8.66302,155.23679,7.93117,4.11374,2.59400,3.21878,8.80093,3.01513,7.74672,157.20833
01.png,6,10,4,5.57397,2.99647,1.92883,2.60453,6.35552,5.27383,6.74825,140.39862,6.41278,2.95117,2.09211,2.44976,6.31744,8.06062,9.50204,142.42618,6.18255,4.46352,8.96936,6.52293,9.96592,6.47028,11.65106,147.59128
01.png,6,11,5,4.47028,4.00380,1.70730,1.55318,6.13903,6.12845,7.37018,203.99931,5.12971,3.98678,2.41825,3.18837,7.45164,8.84116,12.39241,202.31030,9.74474,5.23011,5.64897,6.73647,12.51773,10.93335,16.10953,196.82095
01.png,6,12,4,2.97243,0.87048,0.94182,1.09357,2.43761,3.92164,4.20374,228.88278,4.36023,1.71102,1.84576,2.03985,3.95686,5.73551,6.21502,229.79382,5.20934,1.90464,2.69910,3.41311,6.18881,13.04410,13.27228,229.01228
01.png,6,13,5,6.19563,2.03116,6.31642,2.99038,7.43214,7.55072,10.20660,168.89131,6.70883,2.47561,11.81997,4.18919,8.87665,7.08969,8.97830,170.88574,3.51210,3.09257,10.17045,3.72889,8.75806,7.32346,10.13328,175.16547
01.png,6,14,5,13.76353,2.96357,3.81518,2.18830,9.21170,8.42828,11.29478,148.24438,15.10395,3.08622,6.11382,2.03487,9.64850,7.20326,7.59077,149.10783,2.65960,2.97840,7.94709,2.24357,6.86928,13.20016,14.12882,153.10609
01.png,6,15,3,0.78264,1.35077,8.27832,1.31781,5.12245,9.98988,10.00789,221.24268,2.21213,1.96840,14.81740,1.73040,11.43315,17.54522,20.18146,223.16595,2.34839,2.23473,22.74182,1.84960,16.72825,13.28350,20.17154,225.80444
01.png,7,0,4,2.76321,1.51910,0.95121,1.03138,3.05383,5.06674,5.90054,133.78786,6.38325,2.34552,0.90212,0.96656,5.86409,5.89118,8.31758,136.43649,9.62421,4.08185,0.79719,1.44591,7.71467,7.68999,8.89966,143.20221
01.png,7,1,4,3.77611,1.44580,0.93009,0.81391,3.53821,5.14497,6.09006,147.46107,6.26780,2.68724,1.14987,0.89867,5.94260,5.81125,8.97248,149.56961,9.53043,3.68882,1.48263,1.14086,7.95735,6.44283,5.25123,154.37271
01.png,7,2,5,4.17903,1.73814,6.91469,2.05779,6.52784,9.92795,10.72147,133.59894,4.71583,2.87458,13.45762,3.49334,10.41979,11.55029,14.55630,136.26578,11.86923,3.88670,22.35759,2.79038,12.74727,9.65995,11.91417,144.05597
01.png,7,3,4,6.53920,2.04507,1.46201,1.66645,5.18840,5.80979,7.47315,171.88081,8.39327,2.33763,1.24607,2.04619,7.35428,7.65408,10.46404,173.93179,16.37530,2.25616,4.88679,1.88633,9.09316,7.41261,4.41195,174.80093
01.png,7,4,4,6.36532,1.79667,1.45266,1.55497,4.66019,4.89494,6.21361,160.39017,6.11293,2.44100,1.68752,2.12115,5.90636,7.20678,9.13230,162.24203,12.63626,2.26523,2.77386,3.12932,8.21261,4.35188,5.16640,165.64687
01.png,7,5,4,5.34137,1.32206,1.53473,0.95450,4.16414,4.18949,5.56506,137.77257,7.12251,2.03358,2.70033,1.49631,4.90884,5.93564,6.32889,137.36124,5.39289,2.30974,3.77560,2.65766,6.38636,6.32315,10.98528,137.56898
01.png,7,6,4,6.55723,0.94492,0.80176,0.82032,4.11049,3.85914,5.11956,140.21410,8.52765,1.09324,0.64924,0.98819,4.52536,5.41237,5.44113,140.25845,7.83167,1.33725,1.65071,1.55861,5.05523,6.15384,8.09262,139.35266
01.png,7,7,4,6.34552,0.98236,0.93785,0.98339,3.85891,4.16715,4.82341,140.65140,7.95070,0.99930,0.42981,0.81794,4.35115,6.75147,6.88827,141.50154,9.47688,1.59923,1.06318,1.72433,6.54412,2.83108,8.00757,142.60985
01.png,7,8,4,6.10800,0.68923,0.75150,0.68763,3.41326,3.84835,4.23032,141.37463,7.02851,0.86707,0.65615,0.83879,3.95144,7.21103,7.41998,142.23285,9.35628,1.36575,0.88014,1.75961,7.19506,2.48514,9.25586,143.73750
01.png,7,9,4,6.06144,0.98426,0.78212,0.77890,3.51417,3.77870,4.48879,141.15814,7.23366,0.83565,0.73643,0.87891,3.99430,6.47752,6.48559,142.19153,8.95676,1.50915,0.95919,1.42782,6.20318,2.87552,7.71234,143.31854
01.png,7,10,4,6.74155,1.12994,0.79312,0.86277,4.10784,3.31248,4.70286,141.62451,7.70561,1.13925,0.67591,0.94006,4.16952,5.04458,4.88764,141.37856,6.95780,1.38570,1.37580,0.97333,4.68570,6.70421,7.98312,140.53917
01.png,7,11,4,5.89226,1.25754,1.71547,1.53515,4.82560,4.19601,5.91941,140.26562,6.73781,1.90491,3.02286,2.72307,5.16264,6.72899,6.95730,140.07111,5.45370,2.99365,4.34412,2.81460,6.98377,5.91459,11.36483,142.46930
01.png,7,12,4,5.16766,1.69799,1.40676,1.60154,4.17863,4.11277,5.40933,170.36055,6.52761,1.46854,1.68149,1.66152,5.06817,6.99029,6.91815,168.96555,7.72498,1.63216,2.67009,1.69316,7.10940,4.26677,8.95046,166.84293
01.png,7,13,3,3.94369,2.53142,3.74619,2.37972,4.78020,4.74224,5.63421,156.20381,4.33834,3.16818,4.23211,2.84674,5.52302,6.48662,8.44544,155.35516,7.15392,2.00052,3.92397,4.39263,7.95999,5.69047,9.48989,152.70853
01.png,7,14,4,5.59653,2.80855,3.08603,1.86880,5.21309,5.62686,6.36815,132.63766,6.82691,3.06212,4.06940,2.81766,6.26810,8.10487,10.11617,133.03189,10.14304,3.20525,3.79610,4.39365,9.57683,3.49444,8.43361,133.45351
01.png,7,15,5,4.80320,2.71295,4.99241,2.74561,6.72623,8.82497,11.32621,128.09250,9.28388,4.61390,10.38131,4.17883,11.26526,9.04537,11.63501,133.10046,6.07081,4.41336,11.85753,6.82529,9.73160,9.53260,12.44616,142.58366
01.png,8,0,4,3.54850,1.34166,1.94588,1.46308,3.78272,4.61123,5.45454,115.25410,5.28446,1.32272,3.31553,1.87253,5.21854,6.54692,8.50766,114.71436,11.63832,2.93081,5.96912,2.56459,7.50387,3.59875,4.70871,115.23605
01.png,8,1,3,3.76520,1.24826,2.18994,1.26172,3.81755,4.16420,5.17001,120.79433,4.52357,1.43232,3.60690,2.01819,4.95442,5.90617,7.17837,120.31281,8.32077,2.33354,6.12634,4.24670,6.54028,4.44638,5.54306,119.96973
01.png,8,2,3,3.66583,1.66756,6.55955,2.03405,6.07051,8.37643,9.71381,106.28125,3.14973,2.16198,12.10528,3.39422,9.27720,8.17665,11.53621,105.89960,5.01254,2.90273,16.51435,4.47397,9.74521,7.86004,9.09531,108.00716
01.png,8,3,4,5.40877,1.24951,1.39342,1.21134,3.83320,3.44567,3.69984,125.23876,3.24353,1.50915,2.40628,1.63802,3.61039,4.69163,5.70270,125.79962,6.38880,2.36805,3.76402,2.98999,5.21126,3.86235,4.27985,127.50997
01.png,8,4,4,6.05331,1.14516,1.52485,1.25601,4.04887,3.36001,3.77002,126.75897,4.32393,1.55062,1.96957,1.91749,3.59692,5.17096,5.60758,127.61835,7.04566,2.63397,3.08901,3.28079,5.10798,4.01393,5.14082,130.75795
01.png,8,5,3,3.00270,1.53779,2.39729,1.48797,3.56760,5.19012,5.85701,118.40591,3.81355,2.02295,4.83345,2.19613,5.89914,7.74867,9.53434,119.84315,4.93596,3.45420,10.74837,2.26128,8.75986,3.96816,8.90340,122.31628
01.png,8,6,3,2.70674,1.62663,3.37859,1.83170,4.39946,6.76592,7.48983,111.65951,3.31909,2.35662,6.30163,2.39449,7.37781,8.65083,11.78129,112.86800,7.30697,4.26738,12.24146,3.73785,10.52355,7.21780,10.57157,114.54033
01.png,8,7,3,3.05031,1.44483,2.84806,1.52634,4.07588,6.24745,6.93973,110.26802,4.18836,2.34519,5.25766,2.27111,7.15987,9.55259,12.42080,109.87999,7.62523,4.47204,10.53422,4.94057,12.33317,6.90454,12.54641,112.30325
01.png,8,8,3,3.03141,1.66964,2.93105,1.81888,4.28384,6.82549,7.33251,101.23965,4.40487,2.27818,5.51935,2.37453,7.36719,9.11523,12.38585,104.01254,7.54551,4.49653,9.90123,5.07608,11.24854,6.87825,12.45524,110.71764
01.png,8,9,3,2.68795,1.46046,3.05450,1.53849,4.01067,6.45580,7.09173,101.45787,4.24720,2.03296,5.27855,2.17686,7.28529,8.74128,11.96041,104.78911,7.64180,3.55174,9.67629,4.32391,11.79770,6.88825,12.27732,111.35336
01.png,8,10,3,2.71360,1.56885,2.76819,1.56327,3.91655,6.58034,7.16691,111.09503,4.05219,2.01023,5.58922,2.43229,6.97534,9.60444,11.84331,111.70455,7.73724,2.60771,11.05868,4.40104,10.88403,7.56595,11.94360,114.41798
01.png,8,11,3,3.93457,1.64252,2.21715,1.57545,3.43132,4.73197,5.02963,130.16965,3.94058,2.50869,4.18707,1.94861,5.04813,6.58856,8.10100,130.05208,6.80183,2.59609,10.16970,4.03031,7.40130,4.15564,6.00241,129.57437
01.png,8,12,4,5.33626,1.67592,1.95308,1.58462,4.10205,3.98481,4.68594,133.80219,5.23780,1.99286,1.68609,2.50865,4.41146,5.04540,6.14531,134.56592,9.52060,2.50527,2.85637,3.43224,5.29318,6.63896,5.48851,135.54930
01.png,8,13,3,3.12983,2.53640,1.65013,1.69119,3.22275,3.27861,4.13096,76.80508,3.00524,3.76784,1.76784,2.13753,4.00808,4.51391,5.81208,80.46259,6.42344,1.51822,1.91019,5.62250,5.54483,6.43269,7.70883,88.38763
01.png,8,14,2,1.16558,0.99473,0.91284,0.98222,1.33919,1.18472,1.50652,49.54102,1.10671,1.14885,1.09361,1.10047,1.39992,3.06910,2.37938,50.42224,1.81794,1.95640,1.50797,1.50879,3.17802,9.70298,9.59493,54.58581
01.png,8,15,2,2.07537,1.34994,2.91080,1.57870,2.93390,2.78191,3.88128,57.84717,2.27995,1.35237,4.74465,1.97584,3.03281,2.36533,2.53917,59.42693,1.31114,1.80534,3.36423,2.15902,2.38166,5.47899,4.42300,61.35850
01.png,9,0,3,1.89915,1.29252,4.96998,1.40568,4.47943,4.54017,5.73364,122.89800,2.12265,1.47735,7.65482,1.70381,5.27163,7.61727,8.33164,122.28161,2.55953,2.79621,11.61764,3.76475,8.13890,5.78624,6.33480,120.82575
01.png,9,1,3,2.20805,1.37655,5.55219,1.42057,4.51667,4.67557,5.52124,127.24657,2.55821,1.53079,6.95600,2.15268,5.19384,7.69108,8.49423,126.43356,3.00309,2.95725,9.98108,5.53220,8.59740,5.87875,10.63569,123.04817
01.png,9,2,3,1.90485,1.19885,9.48498,1.55577,6.44827,9.05866,9.78215,106.90372,1.57250,1.45106,12.93756,2.06006,9.55648,10.93583,13.61676,106.48990,1.89135,3.09084,18.11123,4.20137,13.21438,6.60685,13.79142,107.04678
01.png,9,3,3,2.28492,1.40674,6.45775,1.48696,4.14335,4.34847,4.95401,118.44630,1.97433,1.89214,6.21475,2.11113,4.56180,5.84398,7.10398,119.25735,2.72826,4.48787,6.71873,5.04512,7.14015,3.95553,9.45088,122.31629
01.png,9,4,3,1.98412,1.37917,7.50353,1.48459,4.64372,4.88927,5.23630,121.65660,1.54243,2.33018,6.92722,2.32010,5.09900,8.16796,9.24439,122.75484,2.56195,4.28228,6.87583,5.36008,9.01689,4.36473,9.99528,124.32091
01.png,9,5,3,1.03933,0.96266,5.58305,1.21914,3.68975,4.92359,5.79524,127.96598,0.88612,1.29580,7.00213,1.43416,5.85286,9.12554,10.01354,127.21919,1.63453,2.69746,13.62966,2.50481,9.88290,5.29159,11.72367,124.52544
01.png,9,6,3,1.05038,1.17281,4.72930,1.11370,3.74880,6.57286,6.99645,122.25201,0.67583,1.33078,9.05608,1.49383,7.01813,10.88274,12.71811,121.46480,2.20176,1.77118,18.05206,1.97987,12.17632,4.06835,12.56433,118.38329
01.png,9,7,3,1.40938,1.03446,4.53810,1.23524,3.59444,5.40098,5.91331,123.75529,1.12588,1.34303,6.64927,1.37603,5.84939,11.05332,11.06569,120.95546,3.34457,2.12499,14.64687,1.94711,11.19214,4.34583,14.13181,117.28037
01.png,9,8,3,1.48167,1.13539,4.58823,1.25659,3.50473,5.61400,5.96763,112.06490,1.35404,1.37970,6.62035,1.53854,5.91123,9.23887,9.59759,112.35657,3.55598,2.05262,13.63975,2.03793,8.38642,3.89702,11.24262,113.65918
01.png,9,9,3,1.15092,1.04305,3.94747,1.27225,3.11991,4.80891,5.19328,107.81536,1.01006,1.30887,6.63775,1.29471,5.40037,9.35279,9.65226,109.39789,2.78521,1.84951,13.91463,1.77203,10.38496,3.90170,11.96103,112.00904
01.png,9,10,3,2.11208,1.35094,5.39421,1.27045,4.83356,6.90605,7.63105,113.15548,1.53187,1.91691,9.89490,1.69733,7.51679,13.53468,14.63264,112.42143,1.65643,3.71121,18.11649,3.57354,14.49794,4.72475,16.20044,112.13475
01.png,9,11,3,2.11844,1.17041,7.44752,1.10703,4.52221,6.07962,6.38527,126.75967,1.91944,1.68767,7.68256,1.60519,6.38660,11.56275,12.66084,126.72105,2.34933,3.36732,14.82389,3.98864,12.51401,4.76087,11.96371,125.34145
01.png,9,12,3,2.47120,2.56834,5.42083,2.83127,5.07101,5.04984,6.18648,115.88068,4.09894,2.99160,6.10831,3.08941,6.16148,7.53970,9.67511,115.71897,3.57869,2.76520,9.96346,4.99920,9.46351,5.43561,10.19409,114.30882
01.png,9,13,2,0.85525,0.74949,0.65851,0.98005,1.02454,1.14582,1.35278,36.91913,1.23026,1.10095,1.00647,1.21453,1.29788,3.77182,2.98893,38.23815,1.44729,0.97143,1.62348,1.94254,3.81553,10.44844,10.72853,43.67653
01.png,9,14,2,1.09715,0.95884,0.91973,0.80947,1.19093,1.16726,1.41759,33.31695,1.01306,1.19448,0.89030,1.02057,1.34967,1.90787,1.87935,34.02975,0.78139,1.73994,1.74791,1.14938,1.80040,2.87292,2.67307,35.37767
01.png,9,15,3,2.15643,2.28944,2.80223,1.82194,3.26966,3.14873,4.22618,42.30715,1.53826,3.32060,4.14753,2.13699,3.95003,3.20325,4.58668,42.54483,1.78186,3.51599,3.83795,2.97303,4.24560,1.55929,3.90735,43.25179
01.png,10,0,3,1.71809,1.84414,5.45428,2.13878,5.22760,6.40683,7.99415,113.29691,2.46095,3.03345,8.54812,3.57085,7.69288,8.74491,11.18862,114.49817,2.26768,3.14333,13.29007,4.40353,10.24659,5.94685,6.49815,117.70168
01.png,10,1,3,2.08304,1.88673,6.38936,2.23420,5.45258,5.97834,7.55550,115.02399,3.15380,3.19363,7.74782,4.03497,7.10026,7.35484,9.97420,115.11365,3.31610,3.70851,10.65249,6.02717,10.07218,4.88557,10.81001,113.65930
01.png,10,2,3,1.70967,1.44345,9.26114,1.62599,6.28872,8.71692,10.04757,100.10983,2.37366,2.07970,13.08892,2.66348,9.83792,11.43075,13.33814,99.73306,3.63458,2.98327,18.63654,4.45285,13.16378,7.48096,15.56369,100.57915
01.png,10,3,3,2.33939,1.65986,4.10621,2.16325,4.31036,6.45147,7.39098,113.71559,3.80206,3.10386,6.60701,3.13250,6.97881,4.97861,7.96375,113.10159,6.20643,3.84683,7.82417,4.05764,7.27277,5.35229,7.82380,114.58167
01.png,10,4,3,2.31643,1.58965,8.86178,2.19540,6.41250,6.47042,7.74752,107.32628,3.17581,2.44342,8.57562,3.55372,7.28311,7.60101,9.15110,109.99838,6.42097,4.46960,10.67717,5.00391,8.25972,5.49073,8.41715,113.34968
01.png,10,5,3,2.11420,1.07043,3.86103,1.38041,3.46333,4.23442,4.73085,131.25613,2.92994,1.76178,5.45185,2.14778,4.56310,9.91787,9.46153,130.30936,4.41698,3.23590,11.33052,2.95972,9.40731,5.68154,13.32030,127.13412
01.png,10,6,3,1.57079,1.25949,3.93073,1.35283,3.95344,6.31559,6.91916,127.84686,2.08398,1.56494,8.47581,1.92493,6.70461,9.94083,11.91775,127.29961,3.15812,2.22688,16.12181,2.09234,11.17413,3.59498,11.90637,125.05964
01.png,10,7,3,1.70023,1.33035,4.01211,1.02639,3.71687,4.65383,5.46036,132.50114,1.29442,1.57711,6.32342,1.44578,5.18240,9.63655,9.41696,130.36630,3.56336,2.26527,11.95361,2.17502,9.48869,3.89795,12.43783,127.02441
01.png,10,8,3,1.75692,1.33752,3.74903,1.25116,3.44968,4.57121,5.21186,120.16972,1.27303,2.09838,5.58544,1.59324,5.10746,8.68344,8.74828,120.71930,3.47993,2.40601,10.83792,2.65410,7.91163,3.37959,10.63204,122.24458
01.png,10,9,3,1.38294,1.43578,3.31027,1.27306,3.21948,4.25967,4.94000,116.96481,1.43321,1.83432,5.31486,1.71159,4.91006,8.49674,8.65392,118.48257,3.18657,2.63888,11.58540,2.55478,8.97362,2.81066,11.09692,121.54565
01.png,10,10,3,1.63842,1.50984,4.24220,1.48432,4.07331,5.76943,6.56236,124.68475,3.13931,2.32504,6.39980,2.37066,6.39995,11.57936,12.06089,124.98585,3.57721,3.27314,14.28869,3.13353,11.93131,3.35749,14.19790,125.47255
01.png,10,11,3,1.48981,1.19811,4.13338,1.13151,3.18257,5.14799,5.55341,136.11882,2.36437,1.81020,6.17517,1.98786,5.49757,9.84083,10.25538,135.37143,5.06391,3.66541,12.88428,2.86814,9.79653,4.09766,11.17321,132.85953
01.png,10,12,3,1.52597,1.96565,5.28505,1.50564,4.01225,4.67819,5.57227,124.64966,2.84932,4.08186,4.96388,2.09505,5.56209,8.55155,9.22149,124.06664,4.66590,3.84717,9.89666,2.69421,9.36937,6.94445,12.87844,119.84706
01.png,10,13,3,1.57382,2.30762,2.62996,1.62813,3.27833,3.43607,4.64881,43.41417,3.57153,3.32658,3.25625,2.25445,4.25160,5.93993,6.40875,44.53864,3.77564,3.32319,4.64110,2.09052,6.49133,8.97193,11.56836,49.98618
01.png,10,14,3,1.29376,1.73637,3.29507,1.81795,3.28900,3.30083,4.38155,34.00850,1.63105,2.72292,5.49714,2.51096,3.80603,3.55923,4.28072,33.35874,2.34020,2.68762,5.03312,2.99554,3.60942,6.29307,5.77622,34.08381
01.png,10,15,3,3.10336,2.98506,3.33009,2.77910,4.27327,4.63245,5.81805,44.14799,4.23520,2.98019,3.97491,3.48278,5.41682,5.13088,7.32738,43.26080,5.19114,4.42724,5.62922,4.51524,6.61684,5.25198,4.90466,42.12325
01.png,11,0,3,5.94055,1.28357,2.05936,1.54929,4.34349,3.54716,4.22182,112.24533,4.67413,1.45133,3.21027,2.62688,3.71645,3.66956,3.79836,112.41367,4.11290,2.15599,7.41310,5.32294,3.36905,4.83057,3.22486,113.06346
01.png,11,1,3,4.06341,1.57091,2.37050,1.85627,4.13712,4.77259,5.61149,110.76973,5.04524,1.78231,4.23943,2.82101,5.12892,4.35436,6.37929,109.25002,4.69331,2.64395,7.12385,5.86247,5.50253,6.67134,5.93643,106.22086
01.png,11,2,3,3.34572,1.57956,5.77462,1.79107,5.27897,7.98811,9.14968,88.42033,6.26052,2.31965,10.77156,2.68349,8.76500,7.90515,10.13502,89.60771,4.48088,2.52965,17.64218,3.34838,8.59838,7.79976,9.53452,91.66098
01.png,11,3,3,4.34403,1.68764,3.23634,2.11344,4.61773,5.52746,6.78697,105.48579,6.26171,2.59551,5.06728,3.12587,6.14481,3.98961,6.24346,104.20306,7.00351,3.83302,5.58566,4.50864,5.27502,5.00953,3.64751,102.91313
01.png,11,4,3,4.47431,1.82313,4.32853,2.11656,4.97792,6.06909,6.68521,100.53198,6.40201,2.78226,5.29846,3.14005,6.31485,6.02329,7.76465,100.92621,7.13194,2.95786,9.97219,4.22940,6.45574,5.92317,6.09753,102.68049
01.png,11,5,3,4.84005,1.37723,2.60278,1.43553,4.23636,4.10844,5.34191,126.20797,6.00262,1.37007,5.10657,1.93500,4.77121,8.30580,7.50516,124.48637,4.08948,2.61233,9.86749,3.01219,7.16827,6.09258,11.29944,121.69508
01.png,11,6,3,5.92142,1.36847,2.87867,1.43750,4.41241,4.58174,5.23520,124.36935,5.14830,1.64519,6.18875,1.80453,4.90366,8.07426,8.34277,123.78565,3.75509,3.78331,12.93358,3.57378,7.94123,4.78464,9.93661,121.41774
01.png,11,7,3,6.14355,1.71985,2.71348,1.37552,4.49481,4.25234,5.25199,123.00395,4.52727,2.29230,4.49817,2.01577,4.93409,8.86099,8.40093,121.75888,4.46490,3.90674,11.13122,3.81924,8.23067,5.65964,11.58424,119.70062
01.png,11,8,3,5.31026,1.91342,2.90067,1.61166,4.31311,4.24988,5.22021,112.30006,4.54444,2.99974,3.74060,1.74257,5.02112,8.46161,7.87211,112.72165,3.73542,4.26552,10.12086,3.16286,7.11971,5.38534,10.48365,114.61218
01.png,11,9,3,5.61508,1.66832,2.95875,1.44837,4.44922,4.01072,5.05800,112.43811,3.97885,2.43143,4.77704,2.24956,4.61519,7.18164,6.76577,113.41867,3.88585,4.31540,10.73318,3.98466,6.58663,4.77889,9.63075,115.85282
01.png,11,10,3,5.41915,1.49271,3.17046,1.37742,4.33406,4.83959,5.33826,120.61843,3.47497,2.22653,5.46662,2.23709,5.06346,9.06868,8.76211,120.12912,4.07168,4.15351,13.01066,4.62472,8.28950,5.36941,11.62608,119.80649
01.png,11,11,3,5.87246,1.00566,3.35092,1.14171,4.21030,4.92692,5.06165,127.55202,4.28078,1.43701,5.21654,1.60289,4.81971,7.67174,7.97989,126.79465,4.78130,3.03719,10.54717,3.25797,7.33245,5.43998,9.63161,124.64973
01.png,11,12,3,5.56950,1.97804,3.79580,1.49111,5.21233,5.18523,6.22946,113.01871,7.76387,2.69332,3.16060,2.09990,5.52769,5.39943,6.78919,111.82645,6.44534,2.95810,6.77965,1.77707,6.33578,5.77257,8.22263,109.78822
01.png,11,13,5,4.89283,4.41037,6.75139,3.82851,7.78993,6.04484,9.08485,78.75606,7.00875,5.49404,10.12926,4.94346,8.09774,7.84260,8.29717,79.53450,7.73420,2.53834,6.85315,4.24241,7.85008,7.38481,9.65840,82.07641
01.png,11,14,5,6.38804,3.20688,2.94958,3.33025,6.70914,6.47956,9.12116,85.18720,8.40705,5.09838,5.37799,5.03124,8.49483,6.50259,8.84807,83.77376,5.76112,8.12993,6.56605,4.07425,8.88176,8.90818,11.72999,79.06776
01.png,11,15,3,4.76402,1.60183,3.20788,1.98996,4.89684,6.43089,7.36488,64.79053,6.29172,2.39845,6.00622,3.87596,7.10986,9.72666,11.53963,63.03221,5.30907,3.97924,9.52740,4.53142,12.32699,6.68883,16.59889,59.36119
01.png,12,0,3,2.01644,1.48588,2.56720,1.31524,3.03544,3.54099,4.28530,114.28687,1.62584,1.61301,3.96150,1.79076,4.08057,6.05012,7.06896,115.84259,2.24244,2.04788,7.07725,2.68478,7.25406,3.67095,8.07176,118.55293
01.png,12,1,3,2.19061,1.09526,3.50298,1.09305,3.20442,3.24245,4.23977,117.45560,1.92913,1.27352,5.42278,1.56424,3.84714,6.75543,5.71391,116.52186,2.82161,2.44924,7.71424,3.20189,5.61112,7.03992,11.31596,113.68050
01.png,12,2,3,2.04552,1.22952,5.64969,1.32057,4.52609,8.54029,9.07739,98.15726,1.80670,1.40609,11.36581,1.76447,8.99387,9.22066,12.37777,98.33394,2.97485,1.79835,19.39469,2.70474,11.69286,5.12269,12.19671,98.07790
01.png,12,3,3,2.01836,1.55292,4.95586,1.48046,4.84711,5.29463,7.21620,97.11142,4.07147,2.49130,8.16919,2.29406,6.48601,4.44011,5.63113,99.62209,5.79711,3.98724,6.13510,3.63149,4.93067,3.59207,4.49376,102.73813
01.png,12,4,3,2.50355,1.29397,3.61894,1.83327,4.13429,5.88953,6.66874,102.64988,4.10120,1.94853,6.48321,3.33837,6.46996,6.52581,8.71373,104.06591,5.54969,3.97109,9.56487,4.33852,8.01095,3.96200,6.54049,106.97794
01.png,12,5,3,1.64359,0.88804,3.17468,1.16667,2.86515,4.34531,4.80647,119.26224,1.75580,1.55341,5.63317,1.95954,4.84427,10.03129,10.59845,118.90521,4.39885,3.00787,8.83494,3.49928,10.59366,4.40495,14.44081,117.47002
01.png,12,6,3,1.68463,1.38016,6.03533,1.29909,4.81161,6.14120,7.16480,115.75503,1.62355,2.03316,8.32127,2.19768,6.76678,10.68357,12.70447,114.87167,3.26641,3.75759,12.42207,4.38473,12.92040,3.76668,13.85348,110.90938
01.png,12,7,3,2.18419,1.33492,5.17858,1.24665,4.07481,8.35231,7.91592,103.18068,1.56109,2.44097,8.54081,2.30909,8.47960,16.39970,19.03144,101.66978,3.18765,4.75972,15.34423,5.03364,19.34567,2.94099,20.98722,99.79611
01.png,12,8,3,1.96026,1.64176,6.17242,1.87909,4.89472,7.08394,7.24406,86.79434,1.90732,2.81681,8.10232,2.66513,7.57955,15.44320,16.83089,88.44836,2.94581,4.69093,14.93619,4.76334,16.30821,2.59312,17.95676,92.59325
